  0.21029306E+01  0.98809375E+01
  0.21188974E+01  0.98035777E+01
  0.21348642E+01  0.97277515E+01
  0.21508310E+01  0.96535352E+01
  0.21667978E+01  0.95810013E+01
  0.21827645E+01  0.95102188E+01
  0.21987313E+01  0.94412528E+01
  0.22146981E+01  0.93741654E+01
  0.22306649E+01  0.93090146E+01
  0.22466317E+01  0.92458554E+01
  0.22625985E+01  0.91847387E+01
  0.22785653E+01  0.91257121E+01
  0.22945321E+01  0.90688191E+01
  0.23104989E+01  0.90140994E+01
  0.23264657E+01  0.89615889E+01
  0.23424325E+01  0.89113190E+01
  0.23583993E+01  0.88633170E+01
  0.23743661E+01  0.88176058E+01
  0.23903329E+01  0.87742036E+01
  0.24062997E+01  0.87331240E+01
  0.24222665E+01  0.86943756E+01
  0.24382333E+01  0.86579621E+01
  0.24542001E+01  0.86238818E+01
  0.24701669E+01  0.85921280E+01
  0.24861337E+01  0.85626883E+01
  0.25021005E+01  0.85355448E+01
  0.25180673E+01  0.85106740E+01
  0.25340341E+01  0.84880465E+01
  0.25500009E+01  0.84676269E+01
  0.25659676E+01  0.84493741E+01
  0.25819344E+01  0.84332405E+01
  0.25979012E+01  0.84191729E+01
  0.26138680E+01  0.84071114E+01
  0.26298348E+01  0.83969902E+01
  0.26458016E+01  0.83887375E+01
  0.26617684E+01  0.83822751E+01
  0.26777352E+01  0.83775187E+01
  0.26937020E+01  0.83743785E+01
  0.27096688E+01  0.83727584E+01
  0.27256356E+01  0.83725572E+01
  0.27416024E+01  0.83736680E+01
  0.27575692E+01  0.83759794E+01
  0.27735360E+01  0.83793752E+01
  0.27895028E+01  0.83837349E+01
  0.28054696E+01  0.83889350E+01
  0.28214364E+01  0.83948488E+01
  0.28374032E+01  0.84013474E+01
  0.28533700E+01  0.84083007E+01
  0.28693368E+01  0.84155780E+01
  0.28853036E+01  0.84230494E+01
  0.29012704E+01  0.84305862E+01
  0.29172372E+01  0.84380627E+01
  0.29332039E+01  0.84453569E+01
  0.29491707E+01  0.84523521E+01
  0.29651375E+01  0.84589376E+01
  0.29811043E+01  0.84650106E+01
  0.29970711E+01  0.84704767E+01
  0.30130379E+01  0.84752518E+01
  0.30290047E+01  0.84792624E+01
  0.30449715E+01  0.84824471E+01
  0.30609383E+01  0.84847573E+01
  0.30769051E+01  0.84861577E+01
  0.30928719E+01  0.84866268E+01
  0.31088387E+01  0.84868636E+01
  0.31248055E+01  0.84875749E+01
  0.31407723E+01  0.84887640E+01
  0.31567391E+01  0.84904363E+01
  0.31727059E+01  0.84925991E+01
  0.31886727E+01  0.84952618E+01
  0.32046395E+01  0.84984357E+01
  0.32206063E+01  0.85021339E+01
  0.32365731E+01  0.85063712E+01
  0.32525399E+01  0.85111636E+01
  0.32685067E+01  0.85165288E+01
  0.32844735E+01  0.85224855E+01
  0.33004402E+01  0.85290533E+01
  0.33164070E+01  0.85362528E+01
  0.33323738E+01  0.85441051E+01
  0.33483406E+01  0.85526317E+01
  0.33643074E+01  0.85618541E+01
  0.33802742E+01  0.85717939E+01
  0.33962410E+01  0.85824726E+01
  0.34122078E+01  0.85939111E+01
  0.34281746E+01  0.86061298E+01
  0.34441414E+01  0.86191480E+01
  0.34601082E+01  0.86329842E+01
  0.34760750E+01  0.86476559E+01
  0.34920418E+01  0.86631791E+01
  0.35080086E+01  0.86795682E+01
  0.35239754E+01  0.86968363E+01
  0.35399422E+01  0.87149947E+01
  0.35559090E+01  0.87340530E+01
  0.35718758E+01  0.87540189E+01
  0.35878426E+01  0.87748980E+01
  0.36038094E+01  0.87966944E+01
  0.36197762E+01  0.88194098E+01
  0.36357430E+01  0.88430442E+01
  0.36517098E+01  0.88675957E+01
  0.36676765E+01  0.88930602E+01
  0.36836433E+01  0.89194321E+01
  0.36996101E+01  0.89467035E+01
  0.37155769E+01  0.89748651E+01
  0.37315437E+01  0.90039059E+01
  0.37475105E+01  0.90338132E+01
  0.37634773E+01  0.90645727E+01
  0.37794441E+01  0.90961690E+01
  0.37954109E+01  0.91285850E+01
  0.38113777E+01  0.91618026E+01
  0.38273445E+01  0.91958027E+01
  0.38433113E+01  0.92305328E+01
  0.38591513E+01  0.92263645E+01
  0.38749913E+01  0.92142346E+01
  0.38908314E+01  0.91952260E+01
  0.39066714E+01  0.91706345E+01
  0.39225114E+01  0.91416627E+01
  0.39383514E+01  0.91092878E+01
  0.39541915E+01  0.90742573E+01
  0.39700315E+01  0.90371318E+01
  0.39858715E+01  0.89983338E+01
  0.40017115E+01  0.89581873E+01
  0.40175516E+01  0.89169467E+01
  0.40333916E+01  0.88748175E+01
  0.40492316E+01  0.88319699E+01
  0.40650716E+01  0.87885485E+01
  0.40809117E+01  0.87446789E+01
  0.40967517E+01  0.87004722E+01
  0.41125917E+01  0.86560282E+01
  0.41284317E+01  0.86114378E+01
  0.41442717E+01  0.85667844E+01
  0.41601118E+01  0.85221457E+01
  0.41759518E+01  0.84775939E+01
  0.41917918E+01  0.84331967E+01
  0.42076318E+01  0.83890179E+01
  0.42234719E+01  0.83451179E+01
  0.42393119E+01  0.83015535E+01
  0.42551519E+01  0.82583790E+01
  0.42709919E+01  0.82156456E+01
  0.42868320E+01  0.81734022E+01
  0.43026720E+01  0.81316954E+01
  0.43185120E+01  0.80905695E+01
  0.43343520E+01  0.80500669E+01
  0.43501921E+01  0.80102280E+01
  0.43660321E+01  0.79710914E+01
  0.43818721E+01  0.79326941E+01
  0.43977121E+01  0.78950716E+01
  0.44135521E+01  0.78582578E+01
  0.44293922E+01  0.78222854E+01
  0.44452322E+01  0.77871856E+01
  0.44610722E+01  0.77529885E+01
  0.44769122E+01  0.77197231E+01
  0.44927523E+01  0.76874172E+01
  0.45085923E+01  0.76560976E+01
  0.45244323E+01  0.76257902E+01
  0.45402723E+01  0.75965197E+01
  0.45561124E+01  0.75683101E+01
  0.45719524E+01  0.75411844E+01
  0.45877924E+01  0.75151648E+01
  0.46036324E+01  0.74902725E+01
  0.46194724E+01  0.74665279E+01
  0.46353125E+01  0.74439505E+01
  0.46511525E+01  0.74225590E+01
  0.46669925E+01  0.74023710E+01
  0.46828325E+01  0.73834035E+01
  0.46986726E+01  0.73656722E+01
  0.47145126E+01  0.73491923E+01
  0.47303526E+01  0.73339777E+01
  0.47461926E+01  0.73200414E+01
  0.47620327E+01  0.73073953E+01
  0.47778727E+01  0.72960504E+01
  0.47937127E+01  0.72860167E+01
  0.48095527E+01  0.72773028E+01
  0.48253928E+01  0.72699164E+01
  0.48412328E+01  0.72638640E+01
  0.48570728E+01  0.72591510E+01
  0.48729128E+01  0.72557816E+01
  0.48887528E+01  0.72537588E+01
  0.49045929E+01  0.72530843E+01
  0.49204441E+01  0.72543642E+01
  0.49362953E+01  0.72582027E+01
  0.49521465E+01  0.72645965E+01
  0.49679977E+01  0.72735397E+01
  0.49838489E+01  0.72850247E+01
  0.49997001E+01  0.72990412E+01
  0.50155513E+01  0.73155773E+01
  0.50314025E+01  0.73346189E+01
  0.50472538E+01  0.73561502E+01
  0.50631050E+01  0.73801537E+01
  0.50789562E+01  0.74066102E+01
  0.50948074E+01  0.74354992E+01
  0.51106586E+01  0.74667989E+01
  0.51265098E+01  0.75004864E+01
  0.51423610E+01  0.75365376E+01
  0.51582122E+01  0.75749277E+01
  0.51740634E+01  0.76156311E+01
  0.51899146E+01  0.76586216E+01
  0.52057658E+01  0.77038723E+01
  0.52216171E+01  0.77513559E+01
  0.52374683E+01  0.78010445E+01
  0.52533195E+01  0.78529099E+01
  0.52691707E+01  0.79069233E+01
  0.52850219E+01  0.79630556E+01
  0.53008731E+01  0.80212769E+01
  0.53167243E+01  0.80815566E+01
  0.53325755E+01  0.81438634E+01
  0.53484267E+01  0.82081650E+01
  0.53642779E+01  0.82744278E+01
  0.53801292E+01  0.83426168E+01
  0.53959804E+01  0.84126954E+01
  0.54118316E+01  0.84846248E+01
  0.54276828E+01  0.85583643E+01
  0.54435340E+01  0.86338701E+01
  0.54593852E+01  0.87110959E+01
  0.54752364E+01  0.87899918E+01
  0.54910876E+01  0.88705043E+01
  0.55069388E+01  0.89525760E+01
  0.55227900E+01  0.90361449E+01
  0.55386412E+01  0.91211444E+01
  0.55544925E+01  0.92075028E+01
  0.55703437E+01  0.92951430E+01
  0.55861949E+01  0.93839822E+01
  0.56020461E+01  0.94739319E+01
  0.56178973E+01  0.95648970E+01
  0.56337485E+01  0.96567766E+01
  0.56495997E+01  0.97494628E+01
  0.56654509E+01  0.98428414E+01
  0.56813021E+01  0.99367917E+01
  0.56971533E+01  0.10031186E+02
  0.57130045E+01  0.10125891E+02
  0.57288558E+01  0.10220765E+02
  0.57447070E+01  0.10315662E+02
  0.57605582E+01  0.10410428E+02
  0.57764094E+01  0.10504906E+02
  0.57922606E+01  0.10598929E+02
  0.58081118E+01  0.10692328E+02
  0.58239630E+01  0.10784927E+02
  0.58398142E+01  0.10876546E+02
  0.58556654E+01  0.10966999E+02
  0.58715166E+01  0.11056096E+02
  0.58873678E+01  0.11143641E+02
  0.59032191E+01  0.11229434E+02
  0.59190703E+01  0.11313269E+02
  0.59349215E+01  0.11394935E+02
  0.59507727E+01  0.11474214E+02
  0.59666239E+01  0.11550880E+02
  0.59824751E+01  0.11624698E+02
  0.59983263E+01  0.11695424E+02
  0.60141775E+01  0.11762801E+02
  0.60300287E+01  0.11826559E+02
  0.60458799E+01  0.11886412E+02
  0.60617312E+01  0.11942059E+02
  0.60775824E+01  0.11993181E+02
  0.60934336E+01  0.12039447E+02
  0.61092848E+01  0.12080512E+02
  0.61251360E+01  0.12116030E+02
  0.61409872E+01  0.12145663E+02
  0.61568384E+01  0.12169094E+02
  0.61726896E+01  0.12186049E+02
  0.61885408E+01  0.12196314E+02
  0.62043920E+01  0.12199751E+02
  
  0.00000000E+00  0.91355672E+01
  0.15919931E-01  0.90739668E+01
  0.31839862E-01  0.90146220E+01
  0.47759793E-01  0.89593259E+01
  0.63679724E-01  0.89182822E+01
  0.79599655E-01  0.89173453E+01
  0.95519587E-01  0.89363160E+01
  0.11143952E+00  0.89595817E+01
  0.12735945E+00  0.89846019E+01
  0.14327938E+00  0.90107725E+01
  0.15919931E+00  0.90378798E+01
  0.17511924E+00  0.90658265E+01
  0.19103917E+00  0.90945583E+01
  0.20695910E+00  0.91240399E+01
  0.22287904E+00  0.91542454E+01
  0.23879897E+00  0.91851531E+01
  0.25471890E+00  0.92167438E+01
  0.27063883E+00  0.92489998E+01
  0.28655876E+00  0.92819037E+01
  0.30247869E+00  0.93154386E+01
  0.31839862E+00  0.93495873E+01
  0.33431855E+00  0.93843329E+01
  0.35023848E+00  0.94196582E+01
  0.36615842E+00  0.94555457E+01
  0.38207835E+00  0.94919779E+01
  0.39799828E+00  0.95289371E+01
  0.41391821E+00  0.95664054E+01
  0.42983814E+00  0.96043648E+01
  0.44575807E+00  0.96427970E+01
  0.46167800E+00  0.96816840E+01
  0.47759793E+00  0.97210072E+01
  0.49351786E+00  0.97607483E+01
  0.50943780E+00  0.98008888E+01
  0.52535773E+00  0.98414101E+01
  0.54127766E+00  0.98822937E+01
  0.55719759E+00  0.99235211E+01
  0.57311752E+00  0.99650736E+01
  0.58903745E+00  0.10006933E+02
  0.60495738E+00  0.10049079E+02
  0.62087731E+00  0.10082452E+02
  0.63679724E+00  0.10096802E+02
  0.65271717E+00  0.10112225E+02
  0.66863711E+00  0.10128723E+02
  0.68455704E+00  0.10146298E+02
  0.70047697E+00  0.10164951E+02
  0.71639690E+00  0.10184683E+02
  0.73231683E+00  0.10205495E+02
  0.74823676E+00  0.10227387E+02
  0.76415669E+00  0.10250359E+02
  0.78007662E+00  0.10274409E+02
  0.79599655E+00  0.10299536E+02
  0.81191649E+00  0.10325737E+02
  0.82783642E+00  0.10353008E+02
  0.84375635E+00  0.10381344E+02
  0.85967628E+00  0.10410741E+02
  0.87559621E+00  0.10441191E+02
  0.89151614E+00  0.10472686E+02
  0.90743607E+00  0.10505216E+02
  0.92335600E+00  0.10538771E+02
  0.93927593E+00  0.10573338E+02
  0.95519587E+00  0.10608903E+02
  0.97111580E+00  0.10645451E+02
  0.98703573E+00  0.10682962E+02
  0.10029557E+01  0.10721419E+02
  0.10188756E+01  0.10760800E+02
  0.10347955E+01  0.10801080E+02
  0.10507155E+01  0.10842233E+02
  0.10666354E+01  0.10884232E+02
  0.10825553E+01  0.10927045E+02
  0.10984752E+01  0.10970639E+02
  0.11143952E+01  0.11014977E+02
  0.11303151E+01  0.11060020E+02
  0.11462350E+01  0.11105724E+02
  0.11621550E+01  0.11152044E+02
  0.11780749E+01  0.11198927E+02
  0.11939948E+01  0.11246320E+02
  0.12099148E+01  0.11294161E+02
  0.12258347E+01  0.11342386E+02
  0.12417546E+01  0.11390923E+02
  0.12576746E+01  0.11439691E+02
  0.12735945E+01  0.11488603E+02
  0.12895144E+01  0.11537563E+02
  0.13054343E+01  0.11586461E+02
  0.13213543E+01  0.11635176E+02
  0.13372742E+01  0.11683571E+02
  0.13531941E+01  0.11731491E+02
  0.13691141E+01  0.11778759E+02
  0.13850340E+01  0.11825177E+02
  0.14009539E+01  0.11870514E+02
  0.14168739E+01  0.11914509E+02
  0.14327938E+01  0.11956865E+02
  0.14487137E+01  0.11997242E+02
  0.14646337E+01  0.12035260E+02
  0.14805536E+01  0.12070495E+02
  0.14964735E+01  0.12102486E+02
  0.15123935E+01  0.12130742E+02
  0.15283134E+01  0.12154763E+02
  0.15442333E+01  0.12174063E+02
  0.15601532E+01  0.12188207E+02
  0.15760732E+01  0.12196846E+02
  0.15919931E+01  0.12199751E+02
  0.16079599E+01  0.12198560E+02
  0.16239267E+01  0.12195004E+02
  0.16398935E+01  0.12189130E+02
  0.16558603E+01  0.12181016E+02
  0.16718271E+01  0.12170765E+02
  0.16877939E+01  0.12158499E+02
  0.17037607E+01  0.12144355E+02
  0.17197275E+01  0.12128479E+02
  0.17356943E+01  0.12111023E+02
  0.17516611E+01  0.12092139E+02
  0.17676279E+01  0.12071974E+02
  0.17835947E+01  0.12050673E+02
  0.17995615E+01  0.12028372E+02
  0.18155282E+01  0.12005201E+02
  0.18314950E+01  0.11981281E+02
  0.18474618E+01  0.11956723E+02
  0.18634286E+01  0.11931632E+02
  0.18793954E+01  0.11906105E+02
  0.18953622E+01  0.11880230E+02
  0.19113290E+01  0.11854090E+02
  0.19272958E+01  0.11827759E+02
  0.19432626E+01  0.11801308E+02
  0.19592294E+01  0.11774801E+02
  0.19751962E+01  0.11748297E+02
  0.19911630E+01  0.11721852E+02
  0.20071298E+01  0.11695518E+02
  0.20230966E+01  0.11669340E+02
  0.20390634E+01  0.11643365E+02
  0.20550302E+01  0.11617632E+02
  0.20709970E+01  0.11592180E+02
  0.20869638E+01  0.11567044E+02
  0.21029306E+01  0.11542259E+02
  0.21188974E+01  0.11517853E+02
  0.21348642E+01  0.11493857E+02
  0.21508310E+01  0.11470296E+02
  0.21667978E+01  0.11447195E+02
  0.21827645E+01  0.11424576E+02
  0.21987313E+01  0.11402457E+02
  0.22146981E+01  0.11380856E+02
  0.22306649E+01  0.11359794E+02
  0.22466317E+01  0.11339286E+02
  0.22625985E+01  0.11319347E+02
  0.22785653E+01  0.11299987E+02
  0.22945321E+01  0.11281218E+02
  0.23104989E+01  0.11263047E+02
  0.23264657E+01  0.11245483E+02
  0.23424325E+01  0.11228529E+02
  0.23583993E+01  0.11212190E+02
  0.23743661E+01  0.11196468E+02
  0.23903329E+01  0.11181364E+02
  0.24062997E+01  0.11166876E+02
  0.24222665E+01  0.11153001E+02
  0.24382333E+01  0.11139737E+02
  0.24542001E+01  0.11127077E+02
  0.24701669E+01  0.11115014E+02
  0.24861337E+01  0.11103542E+02
  0.25021005E+01  0.11092649E+02
  0.25180673E+01  0.11082326E+02
  0.25340341E+01  0.11072560E+02
  0.25500009E+01  0.11063339E+02
  0.25659676E+01  0.11054650E+02
  0.25819344E+01  0.11046477E+02
  0.25979012E+01  0.11038804E+02
  0.26138680E+01  0.11031617E+02
  0.26298348E+01  0.11024897E+02
  0.26458016E+01  0.11018627E+02
  0.26617684E+01  0.11012790E+02
  0.26777352E+01  0.11007367E+02
  0.26937020E+01  0.11002340E+02
  0.27096688E+01  0.10997691E+02
  0.27256356E+01  0.10993400E+02
  0.27416024E+01  0.10989450E+02
  0.27575692E+01  0.10985822E+02
  0.27735360E+01  0.10982498E+02
  0.27895028E+01  0.10979460E+02
  0.28054696E+01  0.10976690E+02
  0.28214364E+01  0.10974173E+02
  0.28374032E+01  0.10971892E+02
  0.28533700E+01  0.10969832E+02
  0.28693368E+01  0.10967977E+02
  0.28853036E+01  0.10966315E+02
  0.29012704E+01  0.10964831E+02
  0.29172372E+01  0.10963512E+02
  0.29332039E+01  0.10962347E+02
  0.29491707E+01  0.10961326E+02
  0.29651375E+01  0.10960438E+02
  0.29811043E+01  0.10959676E+02
  0.29970711E+01  0.10959031E+02
  0.30130379E+01  0.10958496E+02
  0.30290047E+01  0.10958067E+02
  0.30449715E+01  0.10957738E+02
  0.30609383E+01  0.10957506E+02
  0.30769051E+01  0.10957367E+02
  0.30928719E+01  0.10957321E+02
  0.31088387E+01  0.10955135E+02
  0.31248055E+01  0.10948618E+02
  0.31407723E+01  0.10937889E+02
  0.31567391E+01  0.10923135E+02
  0.31727059E+01  0.10904598E+02
  0.31886727E+01  0.10882558E+02
  0.32046395E+01  0.10857319E+02
  0.32206063E+01  0.10829192E+02
  0.32365731E+01  0.10798485E+02
  0.32525399E+01  0.10764761E+02
  0.32685067E+01  0.10728460E+02
  0.32844735E+01  0.10690118E+02
  0.33004402E+01  0.10650017E+02
  0.33164070E+01  0.10608432E+02
  0.33323738E+01  0.10565631E+02
  0.33483406E+01  0.10521869E+02
  0.33643074E+01  0.10477394E+02
  0.33802742E+01  0.10432438E+02
  0.33962410E+01  0.10387223E+02
  0.34122078E+01  0.10341960E+02
  0.34281746E+01  0.10296846E+02
  0.34441414E+01  0.10252068E+02
  0.34601082E+01  0.10207800E+02
  0.34760750E+01  0.10164208E+02
  0.34920418E+01  0.10121447E+02
  0.35080086E+01  0.10079660E+02
  0.35239754E+01  0.10038983E+02
  0.35399422E+01  0.99995444E+01
  0.35559090E+01  0.99589779E+01
  0.35718758E+01  0.99148212E+01
  0.35878426E+01  0.98709283E+01
  0.36038094E+01  0.98273364E+01
  0.36197762E+01  0.97840804E+01
  0.36357430E+01  0.97411938E+01
  0.36517098E+01  0.96987086E+01
  0.36676765E+01  0.96566555E+01
  0.36836433E+01  0.96150642E+01
  0.36996101E+01  0.95739634E+01
  0.37155769E+01  0.95333812E+01
  0.37315437E+01  0.94933448E+01
  0.37475105E+01  0.94538809E+01
  0.37634773E+01  0.94150154E+01
  0.37794441E+01  0.93767738E+01
  0.37954109E+01  0.93391809E+01
  0.38113777E+01  0.93022609E+01
  0.38273445E+01  0.92660373E+01
  0.38433113E+01  0.92305649E+01
  0.38591513E+01  0.92308500E+01
  0.38749913E+01  0.92317542E+01
  0.38908314E+01  0.92332643E+01
  0.39066714E+01  0.92353848E+01
  0.39225114E+01  0.92381220E+01
  0.39383514E+01  0.92414831E+01
  0.39541915E+01  0.92454766E+01
  0.39700315E+01  0.92501117E+01
  0.39858715E+01  0.92553977E+01
  0.40017115E+01  0.92613437E+01
  0.40175516E+01  0.92679582E+01
  0.40333916E+01  0.92752487E+01
  0.40492316E+01  0.92832208E+01
  0.40650716E+01  0.92918782E+01
  0.40809117E+01  0.93012219E+01
  0.40967517E+01  0.93112498E+01
  0.41125917E+01  0.93219564E+01
  0.41284317E+01  0.93333326E+01
  0.41442717E+01  0.93453648E+01
  0.41601118E+01  0.93580353E+01
  0.41759518E+01  0.93713218E+01
  0.41917918E+01  0.93851974E+01
  0.42076318E+01  0.93996304E+01
  0.42234719E+01  0.94145848E+01
  0.42393119E+01  0.94300200E+01
  0.42551519E+01  0.94458909E+01
  0.42709919E+01  0.94621490E+01
  0.42868320E+01  0.94787420E+01
  0.43026720E+01  0.94956145E+01
  0.43185120E+01  0.95127086E+01
  0.43343520E+01  0.95299643E+01
  0.43501921E+01  0.95473204E+01
  0.43660321E+01  0.95647146E+01
  0.43818721E+01  0.95820847E+01
  0.43977121E+01  0.95993689E+01
  0.44135521E+01  0.96165067E+01
  0.44293922E+01  0.96334389E+01
  0.44452322E+01  0.96501091E+01
  0.44610722E+01  0.96664635E+01
  0.44769122E+01  0.96824515E+01
  0.44927523E+01  0.96980264E+01
  0.45085923E+01  0.97131454E+01
  0.45244323E+01  0.97277699E+01
  0.45402723E+01  0.97418658E+01
  0.45561124E+01  0.97554036E+01
  0.45719524E+01  0.97683582E+01
  0.45877924E+01  0.97807089E+01
  0.46036324E+01  0.97924395E+01
  0.46194724E+01  0.98035377E+01
  0.46353125E+01  0.98139954E+01
  0.46511525E+01  0.98238077E+01
  0.46669925E+01  0.98329731E+01
  0.46828325E+01  0.98414929E+01
  0.46986726E+01  0.98493709E+01
  0.47145126E+01  0.98566130E+01
  0.47303526E+01  0.98632264E+01
  0.47461926E+01  0.98692199E+01
  0.47620327E+01  0.98746029E+01
  0.47778727E+01  0.98793852E+01
  0.47937127E+01  0.98835767E+01
  0.48095527E+01  0.98871869E+01
  0.48253928E+01  0.98902248E+01
  0.48412328E+01  0.98926985E+01
  0.48570728E+01  0.98946149E+01
  0.48729128E+01  0.98959796E+01
  0.48887528E+01  0.98967967E+01
  0.49045929E+01  0.98970665E+01
  0.49204441E+01  0.98975492E+01
  0.49362953E+01  0.98989971E+01
  0.49521465E+01  0.99014095E+01
  0.49679977E+01  0.99047856E+01
  0.49838489E+01  0.99091241E+01
  0.49997001E+01  0.99144233E+01
  0.50155513E+01  0.99206814E+01
  0.50314025E+01  0.99278960E+01
  0.50472538E+01  0.99360647E+01
  0.50631050E+01  0.99451848E+01
  0.50789562E+01  0.99552535E+01
  0.50948074E+01  0.99662677E+01
  0.51106586E+01  0.99782244E+01
  0.51265098E+01  0.99911202E+01
  0.51423610E+01  0.10004952E+02
  0.51582122E+01  0.10019717E+02
  0.51740634E+01  0.10035410E+02
  0.51899146E+01  0.10052030E+02
  0.52057658E+01  0.10069573E+02
  0.52216171E+01  0.10088036E+02
  0.52374683E+01  0.10107416E+02
  0.52533195E+01  0.10127710E+02
  0.52691707E+01  0.10148915E+02
  0.52850219E+01  0.10171028E+02
  0.53008731E+01  0.10194046E+02
  0.53167243E+01  0.10217966E+02
  0.53325755E+01  0.10242784E+02
  0.53484267E+01  0.10268496E+02
  0.53642779E+01  0.10295100E+02
  0.53801292E+01  0.10322589E+02
  0.53959804E+01  0.10350961E+02
  0.54118316E+01  0.10380209E+02
  0.54276828E+01  0.10410327E+02
  0.54435340E+01  0.10441308E+02
  0.54593852E+01  0.10473145E+02
  0.54752364E+01  0.10505828E+02
