  0.16460640E+01 -0.43730922E+01
  0.16561259E+01 -0.43303989E+01
  0.16661879E+01 -0.42871129E+01
  0.16762498E+01 -0.42432410E+01
  0.16863118E+01 -0.41987903E+01
  0.16963737E+01 -0.41537678E+01
  0.17064357E+01 -0.41081809E+01
  0.17164976E+01 -0.40620371E+01
  0.17265596E+01 -0.40153440E+01
  0.17366215E+01 -0.39681092E+01
  0.17466835E+01 -0.39203407E+01
  0.17567454E+01 -0.38720462E+01
  0.17668074E+01 -0.38232337E+01
  0.17768693E+01 -0.37739113E+01
  0.17869313E+01 -0.37240869E+01
  0.17969932E+01 -0.36737687E+01
  0.18070552E+01 -0.36229647E+01
  0.18171171E+01 -0.35716829E+01
  0.18271791E+01 -0.35199313E+01
  0.18372410E+01 -0.34677178E+01
  0.18473030E+01 -0.34150502E+01
  0.18573649E+01 -0.33619363E+01
  0.18674269E+01 -0.33083836E+01
  0.18774888E+01 -0.32543996E+01
  0.18875508E+01 -0.31999916E+01
  0.18976127E+01 -0.31451667E+01
  0.19076747E+01 -0.30899318E+01
  0.19177366E+01 -0.30342936E+01
  0.19277986E+01 -0.29782584E+01
  0.19378605E+01 -0.29218324E+01
  0.19479225E+01 -0.28650215E+01
  0.19579844E+01 -0.28078314E+01
  0.19680464E+01 -0.27502671E+01
  0.19781083E+01 -0.26923336E+01
  0.19881703E+01 -0.26340355E+01
  0.19982322E+01 -0.25753770E+01
  0.20082942E+01 -0.25163619E+01
  0.20183561E+01 -0.24569936E+01
  0.20284181E+01 -0.23972751E+01
  0.20384801E+01 -0.23372090E+01
  0.20485420E+01 -0.22767974E+01
  0.20586040E+01 -0.22160422E+01
  0.20686659E+01 -0.21549445E+01
  0.20787279E+01 -0.20935053E+01
  0.20887898E+01 -0.20317249E+01
  0.20988518E+01 -0.19696034E+01
  0.21089137E+01 -0.19071401E+01
  0.21189757E+01 -0.18443343E+01
  0.21290376E+01 -0.17811844E+01
  0.21390996E+01 -0.17176888E+01
  0.21491615E+01 -0.16538452E+01
  0.21592235E+01 -0.15896510E+01
  
  0.00000000E+00 -0.73981281E+00
  0.10020991E-01 -0.73710077E+00
  0.20041982E-01 -0.72898633E+00
  0.30062973E-01 -0.71553346E+00
  0.40083964E-01 -0.69684555E+00
  0.50104955E-01 -0.67306086E+00
  0.60125946E-01 -0.64434681E+00
  0.70146937E-01 -0.61089377E+00
  0.80167928E-01 -0.57290860E+00
  0.90188919E-01 -0.53060856E+00
  0.10020991E+00 -0.48421590E+00
  0.11023090E+00 -0.43395320E+00
  0.12025189E+00 -0.38003964E+00
  0.13027288E+00 -0.32268821E+00
  0.14029387E+00 -0.26210368E+00
  0.15031486E+00 -0.19848134E+00
  0.16033586E+00 -0.13200625E+00
  0.17035685E+00 -0.62853068E-01
  0.18037784E+00  0.88138709E-02
  0.19039883E+00  0.82840171E-01
  0.20041982E+00  0.15908084E+00
  0.21044081E+00  0.23739963E+00
  0.22046180E+00  0.31766835E+00
  0.23048279E+00  0.39976613E+00
  0.24050378E+00  0.48357872E+00
  0.25052477E+00  0.56899780E+00
  0.26054577E+00  0.65592033E+00
  0.27056676E+00  0.74424793E+00
  0.28058775E+00  0.83388639E+00
  0.29060874E+00  0.92474509E+00
  0.30062973E+00  0.10167366E+01
  0.31065072E+00  0.11097763E+01
  0.32067171E+00  0.12037820E+01
  0.33069270E+00  0.12986735E+01
  0.34071369E+00  0.13943726E+01
  0.35073468E+00  0.14908026E+01
  0.36075567E+00  0.15878883E+01
  0.37077667E+00  0.16855556E+01
  0.38079766E+00  0.17837316E+01
  0.39081865E+00  0.18823443E+01
  0.40083964E+00  0.19813228E+01
  0.41086063E+00  0.20805965E+01
  0.42088162E+00  0.21800962E+01
  0.43090261E+00  0.22797529E+01
  0.44092360E+00  0.23794985E+01
  0.45094459E+00  0.24792656E+01
  0.46096558E+00  0.25789874E+01
  0.47098658E+00  0.26785978E+01
  0.48100757E+00  0.27780313E+01
  0.49102856E+00  0.28772234E+01
  0.50104955E+00  0.29761102E+01
  0.51107054E+00  0.30746284E+01
  0.52109153E+00  0.31727157E+01
  0.53111252E+00  0.32703108E+01
  0.54113351E+00  0.33673531E+01
  0.55115450E+00  0.34637829E+01
  0.56117549E+00  0.35595416E+01
  0.57119649E+00  0.36545716E+01
  0.58121748E+00  0.37488161E+01
  0.59123847E+00  0.38422195E+01
  0.60125946E+00  0.39347272E+01
  0.61128045E+00  0.40262856E+01
  0.62130144E+00  0.41168421E+01
  0.63132243E+00  0.42063449E+01
  0.64134342E+00  0.42947434E+01
  0.65136441E+00  0.43819875E+01
  0.66138540E+00  0.44680281E+01
  0.67140639E+00  0.45528162E+01
  0.68142739E+00  0.46363038E+01
  0.69144838E+00  0.47184427E+01
  0.70146937E+00  0.47991850E+01
  0.71149036E+00  0.48784822E+01
  0.72151135E+00  0.49562856E+01
  0.73153234E+00  0.50325453E+01
  0.74155333E+00  0.51072105E+01
  0.75157432E+00  0.51802283E+01
  0.76159531E+00  0.52515438E+01
  0.77161630E+00  0.53210995E+01
  0.78163730E+00  0.53888345E+01
  0.79165829E+00  0.54546841E+01
  0.80167928E+00  0.55185792E+01
  0.81170027E+00  0.55804455E+01
  0.82172126E+00  0.56402032E+01
  0.83174225E+00  0.56977659E+01
  0.84176324E+00  0.57530405E+01
  0.85178423E+00  0.58059266E+01
  0.86180522E+00  0.58563163E+01
  0.87182621E+00  0.59040938E+01
  0.88184721E+00  0.59491358E+01
  0.89186820E+00  0.59913124E+01
  0.90188919E+00  0.60304875E+01
  0.91191018E+00  0.60665203E+01
  0.92193117E+00  0.60992678E+01
  0.93195216E+00  0.61285871E+01
  0.94197315E+00  0.61543383E+01
  0.95199414E+00  0.61763886E+01
  0.96201513E+00  0.61946158E+01
  0.97203612E+00  0.62089129E+01
  0.98205712E+00  0.62191917E+01
  0.99207811E+00  0.62253861E+01
  0.10020991E+01  0.62274555E+01
  0.10121610E+01  0.62259765E+01
  0.10222230E+01  0.62215421E+01
  0.10322849E+01  0.62141609E+01
  0.10423469E+01  0.62038469E+01
  0.10524089E+01  0.61906197E+01
  0.10624708E+01  0.61745042E+01
  0.10725328E+01  0.61555301E+01
  0.10825947E+01  0.61337320E+01
  0.10926567E+01  0.61091493E+01
  0.11027186E+01  0.60818251E+01
  0.11127806E+01  0.60518068E+01
  0.11228425E+01  0.60191450E+01
  0.11329045E+01  0.59838939E+01
  0.11429664E+01  0.59461101E+01
  0.11530284E+01  0.59058529E+01
  0.11630903E+01  0.58631839E+01
  0.11731523E+01  0.58181664E+01
  0.11832142E+01  0.57708653E+01
  0.11932762E+01  0.57213469E+01
  0.12033381E+01  0.56696785E+01
  0.12134001E+01  0.56159281E+01
  0.12234620E+01  0.55601644E+01
  0.12335240E+01  0.55024565E+01
  0.12435859E+01  0.54428736E+01
  0.12536479E+01  0.53814849E+01
  0.12637098E+01  0.53183598E+01
  0.12737718E+01  0.52535671E+01
  0.12838337E+01  0.51871756E+01
  0.12938957E+01  0.51192534E+01
  0.13039576E+01  0.50498681E+01
  0.13140196E+01  0.49790869E+01
  0.13240815E+01  0.49069761E+01
  0.13341435E+01  0.48336013E+01
  0.13442054E+01  0.47590273E+01
  0.13542674E+01  0.46833181E+01
  0.13643293E+01  0.46065368E+01
  0.13743913E+01  0.45287454E+01
  0.13844532E+01  0.44500050E+01
  0.13945152E+01  0.43703759E+01
  0.14045771E+01  0.42899169E+01
  0.14146391E+01  0.42086862E+01
  0.14247010E+01  0.41267405E+01
  0.14347630E+01  0.40441356E+01
  0.14448249E+01  0.39609261E+01
  0.14548869E+01  0.38771652E+01
  0.14649488E+01  0.37929051E+01
  0.14750108E+01  0.37081967E+01
  0.14850727E+01  0.36230897E+01
  0.14951347E+01  0.35376323E+01
  0.15051966E+01  0.34518717E+01
  0.15152586E+01  0.33658535E+01
  0.15253205E+01  0.32796222E+01
  0.15353825E+01  0.31932207E+01
  0.15454445E+01  0.31066908E+01
  0.15555064E+01  0.30200727E+01
  0.15655684E+01  0.29334052E+01
  0.15756303E+01  0.28467259E+01
  0.15856923E+01  0.27600709E+01
  0.15957542E+01  0.26734746E+01
  0.16058162E+01  0.25869704E+01
  0.16158781E+01  0.25005900E+01
  0.16259401E+01  0.24143638E+01
  0.16360020E+01  0.23283206E+01
  0.16460640E+01  0.22424880E+01
  0.16561259E+01  0.21568920E+01
  0.16661879E+01  0.20715572E+01
  0.16762498E+01  0.19865069E+01
  0.16863118E+01  0.19017628E+01
  0.16963737E+01  0.18173455E+01
  0.17064357E+01  0.17332740E+01
  0.17164976E+01  0.16495660E+01
  0.17265596E+01  0.15662379E+01
  0.17366215E+01  0.14833048E+01
  0.17466835E+01  0.14007805E+01
  0.17567454E+01  0.13186775E+01
  0.17668074E+01  0.12370072E+01
  0.17768693E+01  0.11557796E+01
  0.17869313E+01  0.10750037E+01
  0.17969932E+01  0.99468735E+00
  0.18070552E+01  0.91483722E+00
  0.18171171E+01  0.83545899E+00
  0.18271791E+01  0.75655730E+00
  0.18372410E+01  0.67813582E+00
  0.18473030E+01  0.60019727E+00
  0.18573649E+01  0.52274351E+00
  0.18674269E+01  0.44577553E+00
  0.18774888E+01  0.36929352E+00
  0.18875508E+01  0.29329693E+00
  0.18976127E+01  0.21778449E+00
  0.19076747E+01  0.14275428E+00
  0.19177366E+01  0.68203776E-01
  0.19277986E+01 -0.58701146E-02
  0.19378605E+01 -0.79470992E-01
  0.19479225E+01 -0.15260292E+00
  0.19579844E+01 -0.22527037E+00
  0.19680464E+01 -0.29747818E+00
  0.19781083E+01 -0.36923151E+00
  0.19881703E+01 -0.44053578E+00
  0.19982322E+01 -0.51139663E+00
  0.20082942E+01 -0.58181988E+00
  0.20183561E+01 -0.65181147E+00
  0.20284181E+01 -0.72137742E+00
  0.20384801E+01 -0.79052382E+00
  0.20485420E+01 -0.85925673E+00
  0.20586040E+01 -0.92758218E+00
  0.20686659E+01 -0.99550612E+00
  0.20787279E+01 -0.10630344E+01
  0.20887898E+01 -0.11301726E+01
  0.20988518E+01 -0.11969264E+01
  0.21089137E+01 -0.12633009E+01
  0.21189757E+01 -0.13293012E+01
  0.21290376E+01 -0.13949321E+01
  0.21390996E+01 -0.14601980E+01
  0.21491615E+01 -0.15251030E+01
  0.21592235E+01 -0.15896508E+01
  
  0.00000000E+00  0.50362709E+01
  0.10020991E-01  0.50363961E+01
  0.20041982E-01  0.50367718E+01
  0.30062973E-01  0.50373989E+01
  0.40083964E-01  0.50382784E+01
  0.50104955E-01  0.50394120E+01
  0.60125946E-01  0.50408018E+01
  0.70146937E-01  0.50424502E+01
  0.80167928E-01  0.50443603E+01
  0.90188919E-01  0.50465353E+01
  0.10020991E+00  0.50489791E+01
  0.11023090E+00  0.50516956E+01
  0.12025189E+00  0.50546895E+01
  0.13027288E+00  0.50579653E+01
  0.14029387E+00  0.50615283E+01
  0.15031486E+00  0.50653837E+01
  0.16033586E+00  0.50695371E+01
  0.17035685E+00  0.50739943E+01
  0.18037784E+00  0.50787612E+01
  0.19039883E+00  0.50838439E+01
  0.20041982E+00  0.50892486E+01
  0.21044081E+00  0.50949816E+01
  0.22046180E+00  0.51010490E+01
  0.23048279E+00  0.51074573E+01
  0.24050378E+00  0.51142127E+01
  0.25052477E+00  0.51213212E+01
  0.26054577E+00  0.51287890E+01
  0.27056676E+00  0.51366219E+01
  0.28058775E+00  0.51448255E+01
  0.29060874E+00  0.51534054E+01
  0.30062973E+00  0.51623667E+01
  0.31065072E+00  0.51717142E+01
  0.32067171E+00  0.51814524E+01
  0.33069270E+00  0.51915855E+01
  0.34071369E+00  0.52021171E+01
  0.35073468E+00  0.52130505E+01
  0.36075567E+00  0.52243883E+01
  0.37077667E+00  0.52361328E+01
  0.38079766E+00  0.52482856E+01
  0.39081865E+00  0.52608477E+01
  0.40083964E+00  0.52738194E+01
  0.41086063E+00  0.52872005E+01
  0.42088162E+00  0.53009899E+01
  0.43090261E+00  0.53151859E+01
  0.44092360E+00  0.53297860E+01
  0.45094459E+00  0.53447868E+01
  0.46096558E+00  0.53601841E+01
  0.47098658E+00  0.53759730E+01
  0.48100757E+00  0.53921475E+01
  0.49102856E+00  0.54087007E+01
  0.50104955E+00  0.54256249E+01
  0.51107054E+00  0.54429111E+01
  0.52109153E+00  0.54605496E+01
  0.53111252E+00  0.54785295E+01
  0.54113351E+00  0.54968388E+01
  0.55115450E+00  0.55154645E+01
  0.56117549E+00  0.55343924E+01
  0.57119649E+00  0.55536070E+01
  0.58121748E+00  0.55730918E+01
  0.59123847E+00  0.55928291E+01
  0.60125946E+00  0.56127997E+01
  0.61128045E+00  0.56329834E+01
  0.62130144E+00  0.56533584E+01
  0.63132243E+00  0.56739018E+01
  0.64134342E+00  0.56945893E+01
  0.65136441E+00  0.57153951E+01
  0.66138540E+00  0.57362921E+01
  0.67140639E+00  0.57572518E+01
  0.68142739E+00  0.57782440E+01
  0.69144838E+00  0.57992373E+01
  0.70146937E+00  0.58201988E+01
  0.71149036E+00  0.58410941E+01
  0.72151135E+00  0.58618873E+01
  0.73153234E+00  0.58825410E+01
  0.74155333E+00  0.59030164E+01
  0.75157432E+00  0.59232735E+01
  0.76159531E+00  0.59432706E+01
  0.77161630E+00  0.59629649E+01
  0.78163730E+00  0.59823123E+01
  0.79165829E+00  0.60012677E+01
  0.80167928E+00  0.60197849E+01
  0.81170027E+00  0.60378168E+01
  0.82172126E+00  0.60553156E+01
  0.83174225E+00  0.60722331E+01
  0.84176324E+00  0.60885206E+01
  0.85178423E+00  0.61041296E+01
  0.86180522E+00  0.61190116E+01
  0.87182621E+00  0.61331187E+01
  0.88184721E+00  0.61464040E+01
  0.89186820E+00  0.61588216E+01
  0.90188919E+00  0.61703274E+01
  0.91191018E+00  0.61808793E+01
  0.92193117E+00  0.61904374E+01
  0.93195216E+00  0.61989647E+01
  0.94197315E+00  0.62064276E+01
  0.95199414E+00  0.62127958E+01
  0.96201513E+00  0.62180432E+01
  0.97203612E+00  0.62221478E+01
  0.98205712E+00  0.62250922E+01
  0.99207811E+00  0.62268640E+01
  0.10020991E+01  0.62274555E+01
  0.10121610E+01  0.62265552E+01
  0.10222230E+01  0.62238589E+01
  0.10322849E+01  0.62193793E+01
  0.10423469E+01  0.62131376E+01
  0.10524089E+01  0.62051626E+01
  0.10624708E+01  0.61954901E+01
  0.10725328E+01  0.61841620E+01
  0.10825947E+01  0.61712255E+01
  0.10926567E+01  0.61567321E+01
  0.11027186E+01  0.61407366E+01
  0.11127806E+01  0.61232961E+01
  0.11228425E+01  0.61044695E+01
  0.11329045E+01  0.60843162E+01
  0.11429664E+01  0.60628959E+01
  0.11530284E+01  0.60402676E+01
  0.11630903E+01  0.60164897E+01
  0.11731523E+01  0.59916192E+01
  0.11832142E+01  0.59657113E+01
  0.11932762E+01  0.59388199E+01
  0.12033381E+01  0.59109968E+01
  0.12134001E+01  0.58822919E+01
  0.12234620E+01  0.58527534E+01
  0.12335240E+01  0.58224276E+01
  0.12435859E+01  0.57913589E+01
  0.12536479E+01  0.57595901E+01
  0.12637098E+01  0.57271625E+01
  0.12737718E+01  0.56941158E+01
  0.12838337E+01  0.56604886E+01
  0.12938957E+01  0.56263179E+01
  0.13039576E+01  0.55916399E+01
  0.13140196E+01  0.55564896E+01
  0.13240815E+01  0.55209013E+01
  0.13341435E+01  0.54849082E+01
  0.13442054E+01  0.54485431E+01
  0.13542674E+01  0.54118378E+01
  0.13643293E+01  0.53748238E+01
  0.13743913E+01  0.53375319E+01
  0.13844532E+01  0.52999925E+01
  0.13945152E+01  0.52622355E+01
  0.14045771E+01  0.52242905E+01
  0.14146391E+01  0.51861864E+01
  0.14247010E+01  0.51479522E+01
  0.14347630E+01  0.51096163E+01
  0.14448249E+01  0.50712066E+01
  0.14548869E+01  0.50327511E+01
  0.14649488E+01  0.49942771E+01
  0.14750108E+01  0.49558116E+01
  0.14850727E+01  0.49173814E+01
  0.14951347E+01  0.48790130E+01
  0.15051966E+01  0.48407322E+01
  0.15152586E+01  0.48025649E+01
  0.15253205E+01  0.47645361E+01
  0.15353825E+01  0.47266709E+01
  0.15454445E+01  0.46889936E+01
  0.15555064E+01  0.46515283E+01
  0.15655684E+01  0.46142984E+01
  0.15756303E+01  0.45773272E+01
  0.15856923E+01  0.45406371E+01
  0.15957542E+01  0.45042504E+01
  0.16058162E+01  0.44681887E+01
  0.16158781E+01  0.44324729E+01
  0.16259401E+01  0.43971238E+01
  0.16360020E+01  0.43621612E+01
  0.16460640E+01  0.43276047E+01
  0.16561259E+01  0.42934731E+01
  0.16661879E+01  0.42597846E+01
  0.16762498E+01  0.42265571E+01
  0.16863118E+01  0.41938077E+01
  0.16963737E+01  0.41615528E+01
  0.17064357E+01  0.41298085E+01
  0.17164976E+01  0.40985901E+01
  0.17265596E+01  0.40679123E+01
  0.17366215E+01  0.40377894E+01
  0.17466835E+01  0.40082348E+01
  0.17567454E+01  0.39792616E+01
  0.17668074E+01  0.39508821E+01
  0.17768693E+01  0.39231082E+01
  0.17869313E+01  0.38959510E+01
  0.17969932E+01  0.38694215E+01
  0.18070552E+01  0.38435295E+01
  0.18171171E+01  0.38182848E+01
  0.18271791E+01  0.37936965E+01
  0.18372410E+01  0.37697730E+01
  0.18473030E+01  0.37465225E+01
  0.18573649E+01  0.37239526E+01
  0.18674269E+01  0.37020702E+01
  0.18774888E+01  0.36808822E+01
  0.18875508E+01  0.36603946E+01
  0.18976127E+01  0.36406133E+01
  0.19076747E+01  0.36215437E+01
  0.19177366E+01  0.36031906E+01
  0.19277986E+01  0.35855589E+01
  0.19378605E+01  0.35686527E+01
  0.19479225E+01  0.35524758E+01
  0.19579844E+01  0.35370321E+01
  0.19680464E+01  0.35223247E+01
  0.19781083E+01  0.35083566E+01
  0.19881703E+01  0.34951307E+01
  0.19982322E+01  0.34826493E+01
  0.20082942E+01  0.34709148E+01
  0.20183561E+01  0.34599292E+01
  0.20284181E+01  0.34496944E+01
  0.20384801E+01  0.34402119E+01
  0.20485420E+01  0.34314832E+01
  0.20586040E+01  0.34235096E+01
  0.20686659E+01  0.34162923E+01
  0.20787279E+01  0.34098322E+01
  0.20887898E+01  0.34041302E+01
  0.20988518E+01  0.33991871E+01
  0.21089137E+01  0.33950034E+01
  0.21189757E+01  0.33915798E+01
  0.21290376E+01  0.33889165E+01
  0.21390996E+01  0.33870139E+01
  0.21491615E+01  0.33858723E+01
  0.21592235E+01  0.33854918E+01
  
  0.00000000E+00  0.50362711E+01
  0.10020991E-01  0.50363963E+01
  0.20041982E-01  0.50367721E+01
  0.30062973E-01  0.50373991E+01
  0.40083964E-01  0.50382787E+01
  0.50104955E-01  0.50394123E+01
  0.60125946E-01  0.50408020E+01
  0.70146937E-01  0.50424505E+01
  0.80167928E-01  0.50443606E+01
  0.90188919E-01  0.50465356E+01
  0.10020991E+00  0.50489794E+01
  0.11023090E+00  0.50516960E+01
  0.12025189E+00  0.50546898E+01
  0.13027288E+00  0.50579657E+01
  0.14029387E+00  0.50615287E+01
  0.15031486E+00  0.50653841E+01
  0.16033586E+00  0.50695375E+01
  0.17035685E+00  0.50739947E+01
  0.18037784E+00  0.50787616E+01
  0.19039883E+00  0.50838443E+01
  0.20041982E+00  0.50892490E+01
  0.21044081E+00  0.50949820E+01
  0.22046180E+00  0.51010494E+01
  0.23048279E+00  0.51074578E+01
  0.24050378E+00  0.51142131E+01
  0.25052477E+00  0.51213217E+01
  0.26054577E+00  0.51287894E+01
  0.27056676E+00  0.51366223E+01
  0.28058775E+00  0.51448260E+01
  0.29060874E+00  0.51534059E+01
  0.30062973E+00  0.51623672E+01
  0.31065072E+00  0.51717147E+01
  0.32067171E+00  0.51814529E+01
  0.33069270E+00  0.51915860E+01
  0.34071369E+00  0.52021176E+01
  0.35073468E+00  0.52130510E+01
  0.36075567E+00  0.52243888E+01
  0.37077667E+00  0.52361333E+01
  0.38079766E+00  0.52482861E+01
  0.39081865E+00  0.52608482E+01
  0.40083964E+00  0.52738199E+01
  0.41086063E+00  0.52872010E+01
  0.42088162E+00  0.53009904E+01
  0.43090261E+00  0.53151864E+01
  0.44092360E+00  0.53297865E+01
  0.45094459E+00  0.53447873E+01
  0.46096558E+00  0.53601847E+01
  0.47098658E+00  0.53759736E+01
  0.48100757E+00  0.53921480E+01
  0.49102856E+00  0.54087013E+01
  0.50104955E+00  0.54256254E+01
  0.51107054E+00  0.54429117E+01
  0.52109153E+00  0.54605502E+01
  0.53111252E+00  0.54785301E+01
  0.54113351E+00  0.54968394E+01
  0.55115450E+00  0.55154651E+01
  0.56117549E+00  0.55343929E+01
  0.57119649E+00  0.55536076E+01
  0.58121748E+00  0.55730924E+01
  0.59123847E+00  0.55928297E+01
  0.60125946E+00  0.56128003E+01
  0.61128045E+00  0.56329839E+01
  0.62130144E+00  0.56533590E+01
  0.63132243E+00  0.56739024E+01
  0.64134342E+00  0.56945899E+01
  0.65136441E+00  0.57153957E+01
  0.66138540E+00  0.57362927E+01
  0.67140639E+00  0.57572523E+01
  0.68142739E+00  0.57782445E+01
  0.69144838E+00  0.57992379E+01
  0.70146937E+00  0.58201994E+01
  0.71149036E+00  0.58410947E+01
  0.72151135E+00  0.58618879E+01
  0.73153234E+00  0.58825415E+01
